gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
VPS53,cnv,,,,,
BHLHA9,mut,,,,,
BHLHA9,cnv,,,,,
TUSC5,mut,,,,,
TUSC5,cnv,,,,,
YWHAE,mut,,,,,
YWHAE,cnv,,,,,
CRK,mut,,,,,
CRK,cnv,,,,,
MYO1C,mut,,,,,
MYO1C,cnv,,,,,
INPP5K,mut,,,,,
INPP5K,cnv,,,,,
PITPNA,mut,,,,,
PITPNA,cnv,,,,,
SLC43A2,mut,,,,,
SLC43A2,cnv,,,,,
RN7SL105P,mut,,,,,
RN7SL105P,cnv,,,,,
SCARF1,mut,,,,,
SCARF1,cnv,,,,,
RILP,mut,,,,,
RILP,cnv,,,,,
PRPF8,mut,,,,,
PRPF8,cnv,,,,,
MIR22HG,mut,,,,,
MIR22HG,cnv,,,,,
TLCD2,mut,,,,,
TLCD2,cnv,,,,,
WDR81,mut,,,,,
WDR81,cnv,,,,,
SERPINF2,mut,,,,,
SERPINF2,cnv,,,,,
SERPINF1,mut,,,,,
SERPINF1,cnv,,,,,
SMYD4,mut,,,,,
SMYD4,cnv,,,,,
RPA1,mut,,,,,
RPA1,cnv,,,,,
RTN4RL1,mut,,,,,
RTN4RL1,cnv,,,,,
DPH1,mut,,,,,
DPH1,cnv,,,,,
OVCA2,mut,,,,,
OVCA2,cnv,,,,,
HIC1,mut,,,,,
HIC1,cnv,,,,,
MIR132,mut,,,,,
MIR132,cnv,,,,,
MIR212,mut,,,,,
MIR212,cnv,,,,,
SMG6,mut,,,,,
SMG6,cnv,,,,,
RN7SL624P,mut,,,,,
RN7SL624P,cnv,,,,,
SRR,mut,,,,,
SRR,cnv,,,,,
SNORD91A,mut,,,,,
SNORD91A,cnv,,,,,
SNORD91B,mut,,,,,
SNORD91B,cnv,,,,,
TSR1,mut,,,,,
TSR1,cnv,,,,,
SGSM2,mut,,,,,
SGSM2,cnv,,,,,
MNT,mut,,,,,
MNT,cnv,,,,,
METTL16,mut,,,,,
METTL16,cnv,,,,,
RN7SL33P,mut,,,,,
RN7SL33P,cnv,,,,,
PAFAH1B1,mut,,,,,
PAFAH1B1,cnv,,,,,
RN7SL608P,mut,,,,,
RN7SL608P,cnv,,,,,
CLUH,mut,,,,,
CLUH,cnv,,,,,
MIR1253,mut,,,,,
MIR1253,cnv,,,,,
RN7SL605P,mut,,,,,
RN7SL605P,cnv,,,,,
RAP1GAP2,mut,,,,,
RAP1GAP2,cnv,,,,,
OR1D2,mut,,,,,
OR1D2,cnv,,,,,
OR1D5,mut,,,,,
OR1D5,cnv,,,,,
OR1G1,mut,,,,,
OR1G1,cnv,,,,,
OR1A2,mut,,,,,
OR1A2,cnv,,,,,
OR1A1,mut,,,,,
OR1A1,cnv,,,,,
OR1D4,mut,,,,,
OR1D4,cnv,,,,,
OR3A2,mut,,,,,
OR3A2,cnv,,,,,
OR3A1,mut,,,,,
OR3A1,cnv,,,,,
OR3A4P,mut,,,,,
OR3A4P,cnv,,,,,
OR1E1,mut,,,,,
OR1E1,cnv,,,,,
OR3A3,mut,,,,,
OR3A3,cnv,,,,,
OR1E2,mut,,,,,
OR1E2,cnv,,,,,
SPATA22,mut,,,,,
SPATA22,cnv,,,,,
ASPA,mut,,,,,
ASPA,cnv,,,,,
TRPV3,mut,,,,,
TRPV3,cnv,,,,,
SHPK,mut,,,,,
SHPK,cnv,,,,,
TRPV1,mut,,,,,
TRPV1,cnv,,,,,
CTNS,mut,,,,,
CTNS,cnv,,,,,
EMC6,mut,,,,,
EMC6,cnv,,,,,
P2RX5,mut,,,,,
P2RX5,cnv,,,,,
TAX1BP3,mut,,,,,
TAX1BP3,cnv,,,,,
ITGAE,mut,,,,,
ITGAE,cnv,,,,,
GSG2,mut,,,,,
GSG2,cnv,,,,,
C17orf85,mut,,,,,
C17orf85,cnv,,,,,
CAMKK1,mut,,,,,
CAMKK1,cnv,,,,,
P2RX1,mut,,,,,
P2RX1,cnv,,,,,
ATP2A3,mut,,,,,
ATP2A3,cnv,,,,,
ZZEF1,mut,,,,,
ZZEF1,cnv,,,,,
RNA5SP434,mut,,,,,
RNA5SP434,cnv,,,,,
CYB5D2,mut,,,,,
CYB5D2,cnv,,,,,
ANKFY1,mut,,,,,
ANKFY1,cnv,,,,,
UBE2G1,mut,,,,,
UBE2G1,cnv,,,,,
RN7SL774P,mut,,,,,
RN7SL774P,cnv,,,,,
SPNS3,mut,,,,,
SPNS3,cnv,,,,,
SPNS2,mut,,,,,
SPNS2,cnv,,,,,
MYBBP1A,mut,,,,,
MYBBP1A,cnv,,,,,
GGT6,mut,,,,,
GGT6,cnv,,,,,
SMTNL2,mut,,,,,
SMTNL2,cnv,,,,,
ALOX15,mut,,,,,
ALOX15,cnv,,,,,
PELP1,mut,,,,,
PELP1,cnv,,,,,
ARRB2,mut,,,,,
ARRB2,cnv,,,,,
MED11,mut,,,,,
MED11,cnv,,,,,
CXCL16,mut,,,,,
CXCL16,cnv,,,,,
ZMYND15,mut,,,,,
ZMYND15,cnv,,,,,
GLTPD2,mut,,,,,
GLTPD2,cnv,,,,,
TM4SF5,mut,,,,,
TM4SF5,cnv,,,,,
VMO1,mut,,,,,
VMO1,cnv,,,,,
PLD2,mut,,,,,
PLD2,cnv,,,,,
PSMB6,mut,,,,,
PSMB6,cnv,,,,,
MINK1,mut,,,,,
MINK1,cnv,,,,,
RN7SL171P,mut,,,,,
RN7SL171P,cnv,,,,,
RN7SL784P,mut,,,,,
RN7SL784P,cnv,,,,,
CHRNE,mut,,,,,
CHRNE,cnv,,,,,
C17orf107,mut,,,,,
C17orf107,cnv,,,,,
GP1BA,mut,,,,,
GP1BA,cnv,,,,,
SLC25A11,mut,,,,,
SLC25A11,cnv,,,,,
RNF167,mut,,,,,
RNF167,cnv,,,,,
ENO3,mut,,,,,
ENO3,cnv,,,,,
PFN1,mut,,,,,
PFN1,cnv,,,,,
SPAG7,mut,,,,,
SPAG7,cnv,,,,,
CAMTA2,mut,,,,,
CAMTA2,cnv,,,,,
INCA1,mut,,,,,
INCA1,cnv,,,,,
KIF1C,mut,,,,,
KIF1C,cnv,,,,,
SLC52A1,mut,,,,,
SLC52A1,cnv,,,,,
ZFP3,mut,,,,,
ZFP3,cnv,,,,,
USP6,mut,,,,,
USP6,cnv,,,,,
ZNF232,mut,,,,,
ZNF232,cnv,,,,,
ZNF594,mut,,,,,
ZNF594,cnv,,,,,
SCIMP,mut,,,,,
SCIMP,cnv,,,,,
RABEP1,mut,,,,,
RABEP1,cnv,,,,,
NUP88,mut,,,,,
NUP88,cnv,,,,,
RPAIN,mut,,,,,
RPAIN,cnv,,,,,
C1QBP,mut,,,,,
C1QBP,cnv,,,,,
DHX33,mut,,,,,
DHX33,cnv,,,,,
DERL2,mut,,,,,
DERL2,cnv,,,,,
MIS12,mut,,,,,
MIS12,cnv,,,,,
NLRP1,mut,,,,,
NLRP1,cnv,,,,,
WSCD1,mut,,,,,
WSCD1,cnv,,,,,
AIPL1,mut,,,,,
AIPL1,cnv,,,,,
FAM64A,mut,,,,,
FAM64A,cnv,,,,,
KIAA0753,mut,,,,,
KIAA0753,cnv,,,,,
RNA5SP435,mut,,,,,
RNA5SP435,cnv,,,,,
MED31,mut,,,,,
MED31,cnv,,,,,
TXNDC17,mut,,,,,
TXNDC17,cnv,,,,,
C17orf100,mut,,,,,
C17orf100,cnv,,,,,
MIR4520B,mut,,,,,
MIR4520B,cnv,,,,,
SLC13A5,mut,,,,,
SLC13A5,cnv,,,,,
XAF1,mut,,,,,
XAF1,cnv,,,,,
FBXO39,mut,,,,,
FBXO39,cnv,,,,,
TEKT1,mut,,,,,
TEKT1,cnv,,,,,
ALOX12P2,mut,,,,,
ALOX12P2,cnv,,,,,
ALOX12,mut,,,,,
ALOX12,cnv,,,,,
C17orf49,mut,,,,,
C17orf49,cnv,,,,,
MIR497HG,mut,,,,,
MIR497HG,cnv,,,,,
RNASEK,mut,,,,,
RNASEK,cnv,,,,,
BCL6B,mut,,,,,
BCL6B,cnv,,,,,
SLC16A11,mut,,,,,
SLC16A11,cnv,,,,,
SLC16A13,mut,,,,,
SLC16A13,cnv,,,,,
CLEC10A,mut,,,,,
CLEC10A,cnv,,,,,
ASGR2,mut,,,,,
ASGR2,cnv,,,,,
ASGR1,mut,,,,,
ASGR1,cnv,,,,,
DLG4,mut,,,,,
DLG4,cnv,,,,,
ACADVL,mut,,,,,
ACADVL,cnv,,,,,
DVL2,mut,,,,,
DVL2,cnv,,,,,
MIR324,mut,,,,,
MIR324,cnv,,,,,
PHF23,mut,,,,,
PHF23,cnv,,,,,
GABARAP,mut,,,,,
GABARAP,cnv,,,,,
CTDNEP1,mut,,,,,
CTDNEP1,cnv,,,,,
ELP5,mut,,,,,
ELP5,cnv,,,,,
CLDN7,mut,,,,,
CLDN7,cnv,,,,,
SLC2A4,mut,,,,,
SLC2A4,cnv,,,,,
YBX2,mut,,,,,
YBX2,cnv,,,,,
EIF5A,mut,,,,,
EIF5A,cnv,,,,,
GPS2,mut,,,,,
GPS2,cnv,,,,,
NEURL4,mut,,,,,
NEURL4,cnv,,,,,
ACAP1,mut,,,,,
ACAP1,cnv,,,,,
KCTD11,mut,,,,,
KCTD11,cnv,,,,,
TMEM95,mut,,,,,
TMEM95,cnv,,,,,
TNK1,mut,,,,,
TNK1,cnv,,,,,
PLSCR3,mut,,,,,
PLSCR3,cnv,,,,,
NLGN2,mut,,,,,
NLGN2,cnv,,,,,
TMEM256,mut,,,,,
TMEM256,cnv,,,,,
SPEM1,mut,,,,,
SPEM1,cnv,,,,,
C17orf74,mut,,,,,
C17orf74,cnv,,,,,
FGF11,mut,,,,,
FGF11,cnv,,,,,
TMEM102,mut,,,,,
TMEM102,cnv,,,,,
CHRNB1,mut,,,,,
CHRNB1,cnv,,,,,
ZBTB4,mut,,,,,
ZBTB4,cnv,,,,,
SLC35G6,mut,,,,,
SLC35G6,cnv,,,,,
POLR2A,mut,,,,,
POLR2A,cnv,,,,,
TNFSF12,mut,,,,,
TNFSF12,cnv,,,,,
SENP3,mut,,,,,
SENP3,cnv,,,,,
TNFSF13,mut,,,,,
TNFSF13,cnv,,,,,
EIF4A1,mut,,,,,
EIF4A1,cnv,,,,,
SNORD10,mut,,,,,
SNORD10,cnv,,,,,
CD68,mut,,,,,
CD68,cnv,,,,,
FXR2,mut,,,,,
FXR2,cnv,,,,,
MPDU1,mut,,,,,
MPDU1,cnv,,,,,
SOX15,mut,,,,,
SOX15,cnv,,,,,
SHBG,mut,,,,,
SHBG,cnv,,,,,
SAT2,mut,,,,,
SAT2,cnv,,,,,
ATP1B2,mut,,,,,
ATP1B2,cnv,,,,,
TP53,mut,,,,,
TP53,cnv,,,,,
WRAP53,mut,,,,,
WRAP53,cnv,,,,,
EFNB3,mut,,,,,
EFNB3,cnv,,,,,
DNAH2,mut,,,,,
DNAH2,cnv,,,,,
RPL29P2,mut,,,,,
RPL29P2,cnv,,,,,
KDM6B,mut,,,,,
KDM6B,cnv,,,,,
CYB5D1,mut,,,,,
CYB5D1,cnv,,,,,
LSMD1,mut,,,,,
LSMD1,cnv,,,,,
TMEM88,mut,,,,,
TMEM88,cnv,,,,,
CHD3,mut,,,,,
CHD3,cnv,,,,,
KCNAB3,mut,,,,,
KCNAB3,cnv,,,,,
CNTROB,mut,,,,,
CNTROB,cnv,,,,,
TRAPPC1,mut,,,,,
TRAPPC1,cnv,,,,,
GUCY2D,mut,,,,,
GUCY2D,cnv,,,,,
ALOX15B,mut,,,,,
ALOX15B,cnv,,,,,
ALOX12B,mut,,,,,
ALOX12B,cnv,,,,,
MIR4314,mut,,,,,
MIR4314,cnv,,,,,
ALOXE3,mut,,,,,
ALOXE3,cnv,,,,,
HES7,mut,,,,,
HES7,cnv,,,,,
PER1,mut,,,,,
PER1,cnv,,,,,
VAMP2,mut,,,,,
VAMP2,cnv,,,,,
SNORD118,mut,,,,,
SNORD118,cnv,,,,,
TMEM107,mut,,,,,
TMEM107,cnv,,,,,
C17orf59,mut,,,,,
C17orf59,cnv,,,,,
MIR3676,mut,,,,,
MIR3676,cnv,,,,,
AURKB,mut,,,,,
AURKB,cnv,,,,,
LINC00324,mut,,,,,
LINC00324,cnv,,,,,
CTC1,mut,,,,,
CTC1,cnv,,,,,
PFAS,mut,,,,,
PFAS,cnv,,,,,
SLC25A35,mut,,,,,
SLC25A35,cnv,,,,,
RANGRF,mut,,,,,
RANGRF,cnv,,,,,
ARHGEF15,mut,,,,,
ARHGEF15,cnv,,,,,
ODF4,mut,,,,,
ODF4,cnv,,,,,
KRBA2,mut,,,,,
KRBA2,cnv,,,,,
RPL26,mut,,,,,
RPL26,cnv,,,,,
RNF222,mut,,,,,
RNF222,cnv,,,,,
NDEL1,mut,,,,,
NDEL1,cnv,,,,,
MYH10,mut,,,,,
MYH10,cnv,,,,,
RN7SL129P,mut,,,,,
RN7SL129P,cnv,,,,,
CCDC42,mut,,,,,
CCDC42,cnv,,,,,
SPDYE4,mut,,,,,
SPDYE4,cnv,,,,,
MFSD6L,mut,,,,,
MFSD6L,cnv,,,,,
PIK3R6,mut,,,,,
PIK3R6,cnv,,,,,
PIK3R5,mut,,,,,
PIK3R5,cnv,,,,,
NTN1,mut,,,,,
NTN1,cnv,,,,,
STX8,mut,,,,,
STX8,cnv,,,,,
WDR16,mut,,,,,
WDR16,cnv,,,,,
USP43,mut,,,,,
USP43,cnv,,,,,
DHRS7C,mut,,,,,
DHRS7C,cnv,,,,,
GLP2R,mut,,,,,
GLP2R,cnv,,,,,
RCVRN,mut,,,,,
RCVRN,cnv,,,,,
GAS7,mut,,,,,
GAS7,cnv,,,,,
MYH13,mut,,,,,
MYH13,cnv,,,,,
MYH8,mut,,,,,
MYH8,cnv,,,,,
MYH4,mut,,,,,
MYH4,cnv,,,,,
MYH1,mut,,,,,
MYH1,cnv,,,,,
MYH2,mut,,,,,
MYH2,cnv,,,,,
MYH3,mut,,,,,
MYH3,cnv,,,,,
SCO1,mut,,,,,
SCO1,cnv,,,,,
ADPRM,mut,,,,,
ADPRM,cnv,,,,,
TMEM220,mut,,,,,
TMEM220,cnv,,,,,
MAGOH2,mut,,,,,
MAGOH2,cnv,,,,,
LINC00675,mut,,,,,
LINC00675,cnv,,,,,
PIRT,mut,,,,,
PIRT,cnv,,,,,
RN7SL601P,mut,,,,,
RN7SL601P,cnv,,,,,
SHISA6,mut,,,,,
SHISA6,cnv,,,,,
DNAH9,mut,,,,,
DNAH9,cnv,,,,,
ZNF18,mut,,,,,
ZNF18,cnv,,,,,
RPL21P122,mut,,,,,
RPL21P122,cnv,,,,,
MAP2K4,mut,,,,,
MAP2K4,cnv,,,,,
MIR744,mut,,,,,
MIR744,cnv,,,,,
LINC00670,mut,,,,,
LINC00670,cnv,,,,,
MYOCD,mut,,,,,
MYOCD,cnv,,,,,
ARHGAP44,mut,,,,,
ARHGAP44,cnv,,,,,
MIR1269B,mut,,,,,
MIR1269B,cnv,,,,,
RN7SL550P,mut,,,,,
RN7SL550P,cnv,,,,,
ELAC2,mut,,,,,
ELAC2,cnv,,,,,
HS3ST3A1,mut,,,,,
HS3ST3A1,cnv,,,,,
MIR548H3,mut,,,,,
MIR548H3,cnv,,,,,
COX10,mut,,,,,
COX10,cnv,,,,,
CDRT15,mut,,,,,
CDRT15,cnv,,,,,
CDRT1,mut,,,,,
CDRT1,cnv,,,,,
CDRT4,mut,,,,,
CDRT4,cnv,,,,,
CDRT7,mut,,,,,
CDRT7,cnv,,,,,
CDRT8,mut,,,,,
CDRT8,cnv,,,,,
HS3ST3B1,mut,,,,,
HS3ST3B1,cnv,,,,,
MIR4731,mut,,,,,
MIR4731,cnv,,,,,
PMP22,mut,,,,,
PMP22,cnv,,,,,
RN7SL792P,mut,,,,,
RN7SL792P,cnv,,,,,
TEKT3,mut,,,,,
TEKT3,cnv,,,,,
TRIM16,mut,,,,,
TRIM16,cnv,,,,,
TVP23C,mut,,,,,
TVP23C,cnv,,,,,
TBC1D26,mut,,,,,
TBC1D26,cnv,,,,,
ZNF286A,mut,,,,,
ZNF286A,cnv,,,,,
RNA5SP436,mut,,,,,
RNA5SP436,cnv,,,,,
ADORA2B,mut,,,,,
ADORA2B,cnv,,,,,
ZSWIM7,mut,,,,,
ZSWIM7,cnv,,,,,
TTC19,mut,,,,,
TTC19,cnv,,,,,
NCOR1,mut,,,,,
NCOR1,cnv,,,,,
RN7SL442P,mut,,,,,
RN7SL442P,cnv,,,,,
PIGL,mut,,,,,
PIGL,cnv,,,,,
MIR1288,mut,,,,,
MIR1288,cnv,,,,,
CENPV,mut,,,,,
CENPV,cnv,,,,,
UBB,mut,,,,,
UBB,cnv,,,,,
TRPV2,mut,,,,,
TRPV2,cnv,,,,,
FAM211A,mut,,,,,
FAM211A,cnv,,,,,
ZNF287,mut,,,,,
ZNF287,cnv,,,,,
ZNF624,mut,,,,,
ZNF624,cnv,,,,,
CCDC144A,mut,,,,,
CCDC144A,cnv,,,,,
RN7SL620P,mut,,,,,
RN7SL620P,cnv,,,,,
KRT16P2,mut,,,,,
KRT16P2,cnv,,,,,
KRT17P1,mut,,,,,
KRT17P1,cnv,,,,,
USP32P1,mut,,,,,
USP32P1,cnv,,,,,
TBC1D27,mut,,,,,
TBC1D27,cnv,,,,,
TNFRSF13B,mut,,,,,
TNFRSF13B,cnv,,,,,
MPRIP,mut,,,,,
MPRIP,cnv,,,,,
RN7SL775P,mut,,,,,
RN7SL775P,cnv,,,,,
PLD6,mut,,,,,
PLD6,cnv,,,,,
FLCN,mut,,,,,
FLCN,cnv,,,,,
COPS3,mut,,,,,
COPS3,cnv,,,,,
NT5M,mut,,,,,
NT5M,cnv,,,,,
MED9,mut,,,,,
MED9,cnv,,,,,
RASD1,mut,,,,,
RASD1,cnv,,,,,
PEMT,mut,,,,,
PEMT,cnv,,,,,
SMCR2,mut,,,,,
SMCR2,cnv,,,,,
RAI1,mut,,,,,
RAI1,cnv,,,,,
SMCR5,mut,,,,,
SMCR5,cnv,,,,,
MIR33B,mut,,,,,
MIR33B,cnv,,,,,
SREBF1,mut,,,,,
SREBF1,cnv,,,,,
TOM1L2,mut,,,,,
TOM1L2,cnv,,,,,
LRRC48,mut,,,,,
LRRC48,cnv,,,,,
ATPAF2,mut,,,,,
ATPAF2,cnv,,,,,
GID4,mut,,,,,
GID4,cnv,,,,,
DRG2,mut,,,,,
DRG2,cnv,,,,,
MYO15A,mut,,,,,
MYO15A,cnv,,,,,
ALKBH5,mut,,,,,
ALKBH5,cnv,,,,,
LLGL1,mut,,,,,
LLGL1,cnv,,,,,
FLII,mut,,,,,
FLII,cnv,,,,,
SMCR7,mut,,,,,
SMCR7,cnv,,,,,
TOP3A,mut,,,,,
TOP3A,cnv,,,,,
SMCR8,mut,,,,,
SMCR8,cnv,,,,,
SHMT1,mut,,,,,
SHMT1,cnv,,,,,
EVPLL,mut,,,,,
EVPLL,cnv,,,,,
CCDC144B,mut,,,,,
CCDC144B,cnv,,,,,
FAM106A,mut,,,,,
FAM106A,cnv,,,,,
KRT16P1,mut,,,,,
KRT16P1,cnv,,,,,
KRT17P2,mut,,,,,
KRT17P2,cnv,,,,,
LGALS9C,mut,,,,,
LGALS9C,cnv,,,,,
RN7SL639P,mut,,,,,
RN7SL639P,cnv,,,,,
TBC1D28,mut,,,,,
TBC1D28,cnv,,,,,
USP32P2,mut,,,,,
USP32P2,cnv,,,,,
ZNF286B,mut,,,,,
ZNF286B,cnv,,,,,
TRIM16L,mut,,,,,
TRIM16L,cnv,,,,,
FBXW10,mut,,,,,
FBXW10,cnv,,,,,
TVP23B,mut,,,,,
TVP23B,cnv,,,,,
PRPSAP2,mut,,,,,
PRPSAP2,cnv,,,,,
RN7SL627P,mut,,,,,
RN7SL627P,cnv,,,,,
SLC5A10,mut,,,,,
SLC5A10,cnv,,,,,
EPN2,mut,,,,,
EPN2,cnv,,,,,
FAM83G,mut,,,,,
FAM83G,cnv,,,,,
GRAPL,mut,,,,,
GRAPL,cnv,,,,,
GRAP,mut,,,,,
GRAP,cnv,,,,,
SNORD3A,mut,,,,,
SNORD3A,cnv,,,,,
SNORD3C,mut,,,,,
SNORD3C,cnv,,,,,
SNORD3D,mut,,,,,
SNORD3D,cnv,,,,,
B9D1,mut,,,,,
B9D1,cnv,,,,,
MIR1180,mut,,,,,
MIR1180,cnv,,,,,
MAPK7,mut,,,,,
MAPK7,cnv,,,,,
MFAP4,mut,,,,,
MFAP4,cnv,,,,,
RNF112,mut,,,,,
RNF112,cnv,,,,,
SLC47A1,mut,,,,,
SLC47A1,cnv,,,,,
SNORA59B,mut,,,,,
SNORA59B,cnv,,,,,
ALDH3A2,mut,,,,,
ALDH3A2,cnv,,,,,
SLC47A2,mut,,,,,
SLC47A2,cnv,,,,,
ALDH3A1,mut,,,,,
ALDH3A1,cnv,,,,,
ULK2,mut,,,,,
ULK2,cnv,,,,,
AKAP10,mut,,,,,
AKAP10,cnv,,,,,
SPECC1,mut,,,,,
SPECC1,cnv,,,,,
CCDC144CP,mut,,,,,
CCDC144CP,cnv,,,,,
RN7SL17P,mut,,,,,
RN7SL17P,cnv,,,,,
UPF3AP2,mut,,,,,
UPF3AP2,cnv,,,,,
USP32P3,mut,,,,,
USP32P3,cnv,,,,,
KRT16P3,mut,,,,,
KRT16P3,cnv,,,,,
LGALS9B,mut,,,,,
LGALS9B,cnv,,,,,
NOS2P3,mut,,,,,
NOS2P3,cnv,,,,,
CDRT15L2,mut,,,,,
CDRT15L2,cnv,,,,,
CCDC144NL,mut,,,,,
CCDC144NL,cnv,,,,,
USP22,mut,,,,,
USP22,cnv,,,,,
DHRS7B,mut,,,,,
DHRS7B,cnv,,,,,
TMEM11,mut,,,,,
TMEM11,cnv,,,,,
RN7SL426P,mut,,,,,
RN7SL426P,cnv,,,,,
C17orf103,mut,,,,,
C17orf103,cnv,,,,,
MAP2K3,mut,,,,,
MAP2K3,cnv,,,,,
KCNJ12,mut,,,,,
KCNJ12,cnv,,,,,
C17orf51,mut,,,,,
C17orf51,cnv,,,,,
FAM27L,mut,,,,,
FAM27L,cnv,,,,,
MTND1P15,mut,,,,,
MTND1P15,cnv,,,,,
MTRNR2L1,mut,,,,,
MTRNR2L1,cnv,,,,,
UBBP4,mut,,,,,
UBBP4,cnv,,,,,
MIR4522,mut,,,,,
MIR4522,cnv,,,,,
WSB1,mut,,,,,
WSB1,cnv,,,,,
TBC1D3P5,mut,,,,,
TBC1D3P5,cnv,,,,,
KSR1,mut,,,,,
KSR1,cnv,,,,,
LGALS9,mut,,,,,
LGALS9,cnv,,,,,
RN7SL576P,mut,,,,,
RN7SL576P,cnv,,,,,
NOS2,mut,,,,,
NOS2,cnv,,,,,
LYRM9,mut,,,,,
LYRM9,cnv,,,,,
NLK,mut,,,,,
NLK,cnv,,,,,
PYY2,mut,,,,,
PYY2,cnv,,,,,
PPY2,mut,,,,,
PPY2,cnv,,,,,
KRT18P55,mut,,,,,
KRT18P55,cnv,,,,,
TMEM97,mut,,,,,
TMEM97,cnv,,,,,
IFT20,mut,,,,,
IFT20,cnv,,,,,
TNFAIP1,mut,,,,,
TNFAIP1,cnv,,,,,
POLDIP2,mut,,,,,
POLDIP2,cnv,,,,,
TMEM199,mut,,,,,
TMEM199,cnv,,,,,
MIR4723,mut,,,,,
MIR4723,cnv,,,,,
SARM1,mut,,,,,
SARM1,cnv,,,,,
SEBOX,mut,,,,,
SEBOX,cnv,,,,,
VTN,mut,,,,,
VTN,cnv,,,,,
SLC46A1,mut,,,,,
SLC46A1,cnv,,,,,
SLC13A2,mut,,,,,
SLC13A2,cnv,,,,,
FOXN1,mut,,,,,
FOXN1,cnv,,,,,
UNC119,mut,,,,,
UNC119,cnv,,,,,
PIGS,mut,,,,,
PIGS,cnv,,,,,
ALDOC,mut,,,,,
ALDOC,cnv,,,,,
SPAG5,mut,,,,,
SPAG5,cnv,,,,,
KIAA0100,mut,,,,,
KIAA0100,cnv,,,,,
SGK494,mut,,,,,
SGK494,cnv,,,,,
SDF2,mut,,,,,
SDF2,cnv,,,,,
SUPT6H,mut,,,,,
SUPT6H,cnv,,,,,
PROCA1,mut,,,,,
PROCA1,cnv,,,,,
RAB34,mut,,,,,
RAB34,cnv,,,,,
RPL23A,mut,,,,,
RPL23A,cnv,,,,,
SNORD42B,mut,,,,,
SNORD42B,cnv,,,,,
SNORD42A,mut,,,,,
SNORD42A,cnv,,,,,
SNORD4A,mut,,,,,
SNORD4A,cnv,,,,,
SNORD4B,mut,,,,,
SNORD4B,cnv,,,,,
TLCD1,mut,,,,,
TLCD1,cnv,,,,,
NEK8,mut,,,,,
NEK8,cnv,,,,,
TRAF4,mut,,,,,
TRAF4,cnv,,,,,
FAM222B,mut,,,,,
FAM222B,cnv,,,,,
ERAL1,mut,,,,,
ERAL1,cnv,,,,,
MIR4732,mut,,,,,
MIR4732,cnv,,,,,
FLOT2,mut,,,,,
FLOT2,cnv,,,,,
DHRS13,mut,,,,,
DHRS13,cnv,,,,,
PHF12,mut,,,,,
PHF12,cnv,,,,,
PIPOX,mut,,,,,
PIPOX,cnv,,,,,
SEZ6,mut,,,,,
SEZ6,cnv,,,,,
MYO18A,mut,,,,,
MYO18A,cnv,,,,,
TIAF1,mut,,,,,
TIAF1,cnv,,,,,
CRYBA1,mut,,,,,
CRYBA1,cnv,,,,,
NUFIP2,mut,,,,,
NUFIP2,cnv,,,,,
MIR4523,mut,,,,,
MIR4523,cnv,,,,,
TAOK1,mut,,,,,
TAOK1,cnv,,,,,
ABHD15,mut,,,,,
ABHD15,cnv,,,,,
GIT1,mut,,,,,
GIT1,cnv,,,,,
TP53I13,mut,,,,,
TP53I13,cnv,,,,,
ANKRD13B,mut,,,,,
ANKRD13B,cnv,,,,,
CORO6,mut,,,,,
CORO6,cnv,,,,,
SSH2,mut,,,,,
SSH2,cnv,,,,,
EFCAB5,mut,,,,,
EFCAB5,cnv,,,,,
RNY4P13,mut,,,,,
RNY4P13,cnv,,,,,
MIR3184,mut,,,,,
MIR3184,cnv,,,,,
MIR423,mut,,,,,
MIR423,cnv,,,,,
NSRP1,mut,,,,,
NSRP1,cnv,,,,,
SLC6A4,mut,,,,,
SLC6A4,cnv,,,,,
BLMH,mut,,,,,
BLMH,cnv,,,,,
TMIGD1,mut,,,,,
TMIGD1,cnv,,,,,
CPD,mut,,,,,
CPD,cnv,,,,,
GOSR1,mut,,,,,
GOSR1,cnv,,,,,
TBC1D29,mut,,,,,
TBC1D29,cnv,,,,,
SMURF2P1,mut,,,,,
SMURF2P1,cnv,,,,,
ATAD5,mut,,,,,
ATAD5,cnv,,,,,
CRLF3,mut,,,,,
CRLF3,cnv,,,,,
LRRC37BP1,mut,,,,,
LRRC37BP1,cnv,,,,,
RN7SL316P,mut,,,,,
RN7SL316P,cnv,,,,,
SUZ12P,mut,,,,,
SUZ12P,cnv,,,,,
TEFM,mut,,,,,
TEFM,cnv,,,,,
ADAP2,mut,,,,,
ADAP2,cnv,,,,,
RN7SL138P,mut,,,,,
RN7SL138P,cnv,,,,,
RNF135,mut,,,,,
RNF135,cnv,,,,,
MIR4733,mut,,,,,
MIR4733,cnv,,,,,
NF1,mut,,,,,
NF1,cnv,,,,,
OMG,mut,,,,,
OMG,cnv,,,,,
EVI2B,mut,,,,,
EVI2B,cnv,,,,,
EVI2A,mut,,,,,
EVI2A,cnv,,,,,
RAB11FIP4,mut,,,,,
RAB11FIP4,cnv,,,,,
RN7SL79P,mut,,,,,
RN7SL79P,cnv,,,,,
RN7SL45P,mut,,,,,
RN7SL45P,cnv,,,,,
MIR4724,mut,,,,,
MIR4724,cnv,,,,,
MIR193A,mut,,,,,
MIR193A,cnv,,,,,
