gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
DYSF,mut,,,,,
DYSF,cnv,,,,,
DYTN,mut,,,,,
DYTN,cnv,,,,,
DZIP1L,mut,,,,,
DZIP1L,cnv,,,,,
DZIP3,mut,,,,,
DZIP3,cnv,,,,,
E2F3,mut,,,,,
E2F3,cnv,,,,,
E2F5,mut,,,,,
E2F5,cnv,,,,,
E2F8,mut,,,,,
E2F8,cnv,,,,,
EAF1,mut,,,,,
EAF1,cnv,,,,,
EAF2,mut,,,,,
EAF2,cnv,,,,,
EBAG9,mut,,,,,
EBAG9,cnv,,,,,
EBF1,mut,,,,,
EBF1,cnv,,,,,
EBF2,mut,,,,,
EBF2,cnv,,,,,
EBF3,mut,,,,,
EBF3,cnv,,,,,
EBLN2,mut,,,,,
EBLN2,cnv,,,,,
EBNA1BP2,mut,,,,,
EBNA1BP2,cnv,,,,,
ECD,mut,,,,,
ECD,cnv,,,,,
ECE1,mut,,,,,
ECE1,cnv,,,,,
ECE2,mut,,,,,
ECE2,cnv,,,,,
ECEL1,mut,,,,,
ECEL1,cnv,,,,,
ECHDC2,mut,,,,,
ECHDC2,cnv,,,,,
ECHS1,mut,,,,,
ECHS1,cnv,,,,,
ECM1,mut,,,,,
ECM1,cnv,,,,,
ECM2,mut,,,,,
ECM2,cnv,,,,,
ECT2,mut,,,,,
ECT2,cnv,,,,,
ECT2L,mut,,,,,
ECT2L,cnv,,,,,
EDAR,mut,,,,,
EDAR,cnv,,,,,
EDARADD,mut,,,,,
EDARADD,cnv,,,,,
EDEM1,mut,,,,,
EDEM1,cnv,,,,,
EDEM3,mut,,,,,
EDEM3,cnv,,,,,
EDF1,mut,,,,,
EDF1,cnv,,,,,
EDIL3,mut,,,,,
EDIL3,cnv,,,,,
EDN2,mut,,,,,
EDN2,cnv,,,,,
EDNRA,mut,,,,,
EDNRA,cnv,,,,,
EED,mut,,,,,
EED,cnv,,,,,
EEF1A1,mut,,,,,
EEF1A1,cnv,,,,,
EEF1D,mut,,,,,
EEF1D,cnv,,,,,
EEF1E1,mut,,,,,
EEF1E1,cnv,,,,,
EEF1G,mut,,,,,
EEF1G,cnv,,,,,
EEFSEC,mut,,,,,
EEFSEC,cnv,,,,,
EEPD1,mut,,,,,
EEPD1,cnv,,,,,
EFCAB1,mut,,,,,
EFCAB1,cnv,,,,,
EFCAB2,mut,,,,,
EFCAB2,cnv,,,,,
EFCAB4A,mut,,,,,
EFCAB4A,cnv,,,,,
EFCAB7,mut,,,,,
EFCAB7,cnv,,,,,
EFEMP1,mut,,,,,
EFEMP1,cnv,,,,,
EFEMP2,mut,,,,,
EFEMP2,cnv,,,,,
EFHB,mut,,,,,
EFHB,cnv,,,,,
EFHC1,mut,,,,,
EFHC1,cnv,,,,,
EFHD1,mut,,,,,
EFHD1,cnv,,,,,
EFHD2,mut,,,,,
EFHD2,cnv,,,,,
EFNA3,mut,,,,,
EFNA3,cnv,,,,,
EFNA4,mut,,,,,
EFNA4,cnv,,,,,
EFNA5,mut,,,,,
EFNA5,cnv,,,,,
EFR3A,mut,,,,,
EFR3A,cnv,,,,,
EGF,mut,,,,,
EGF,cnv,,,,,
EGFL7,mut,,,,,
EGFL7,cnv,,,,,
EGFL8,mut,,,,,
EGFL8,cnv,,,,,
EGFLAM,mut,,,,,
EGFLAM,cnv,,,,,
EGFR,mut,,,,,
EGFR,cnv,,,,,
EGLN1,mut,,,,,
EGLN1,cnv,,,,,
EGR1,mut,,,,,
EGR1,cnv,,,,,
EGR2,mut,,,,,
EGR2,cnv,,,,,
EGR3,mut,,,,,
EGR3,cnv,,,,,
EGR4,mut,,,,,
EGR4,cnv,,,,,
EHBP1,mut,,,,,
EHBP1,cnv,,,,,
EHBP1L1,mut,,,,,
EHBP1L1,cnv,,,,,
EHD1,mut,,,,,
EHD1,cnv,,,,,
EHD3,mut,,,,,
EHD3,cnv,,,,,
EHF,mut,,,,,
EHF,cnv,,,,,
EHHADH,mut,,,,,
EHHADH,cnv,,,,,
EHMT1,mut,,,,,
EHMT1,cnv,,,,,
EHMT2,mut,,,,,
EHMT2,cnv,,,,,
EIF1AD,mut,,,,,
EIF1AD,cnv,,,,,
EIF2A,mut,,,,,
EIF2A,cnv,,,,,
EIF2AK1,mut,,,,,
EIF2AK1,cnv,,,,,
EIF2AK3,mut,,,,,
EIF2AK3,cnv,,,,,
EIF2B3,mut,,,,,
EIF2B3,cnv,,,,,
EIF2B5,mut,,,,,
EIF2B5,cnv,,,,,
EIF3A,mut,,,,,
EIF3A,cnv,,,,,
EIF3B,mut,,,,,
EIF3B,cnv,,,,,
EIF3E,mut,,,,,
EIF3E,cnv,,,,,
EIF3F,mut,,,,,
EIF3F,cnv,,,,,
EIF3H,mut,,,,,
EIF3H,cnv,,,,,
EIF3I,mut,,,,,
EIF3I,cnv,,,,,
EIF4A2,mut,,,,,
EIF4A2,cnv,,,,,
EIF4E,mut,,,,,
EIF4E,cnv,,,,,
EIF4E1B,mut,,,,,
EIF4E1B,cnv,,,,,
EIF4E2,mut,,,,,
EIF4E2,cnv,,,,,
EIF4E3,mut,,,,,
EIF4E3,cnv,,,,,
EIF4G1,mut,,,,,
EIF4G1,cnv,,,,,
EIF4G2,mut,,,,,
EIF4G2,cnv,,,,,
EIF4G3,mut,,,,,
EIF4G3,cnv,,,,,
EIF4H,mut,,,,,
EIF4H,cnv,,,,,
EIF5A2,mut,,,,,
EIF5A2,cnv,,,,,
EIF5AL1,mut,,,,,
EIF5AL1,cnv,,,,,
EIF5B,mut,,,,,
EIF5B,cnv,,,,,
ELAVL2,mut,,,,,
ELAVL2,cnv,,,,,
ELAVL4,mut,,,,,
ELAVL4,cnv,,,,,
ELF2,mut,,,,,
ELF2,cnv,,,,,
ELF3,mut,,,,,
ELF3,cnv,,,,,
ELF5,mut,,,,,
ELF5,cnv,,,,,
ELK4,mut,,,,,
ELK4,cnv,,,,,
ELL2,mut,,,,,
ELL2,cnv,,,,,
ELMO1,mut,,,,,
ELMO1,cnv,,,,,
ELMOD1,mut,,,,,
ELMOD1,cnv,,,,,
ELN,mut,,,,,
ELN,cnv,,,,,
ELOVL1,mut,,,,,
ELOVL1,cnv,,,,,
ELOVL2,mut,,,,,
ELOVL2,cnv,,,,,
ELOVL3,mut,,,,,
ELOVL3,cnv,,,,,
ELOVL4,mut,,,,,
ELOVL4,cnv,,,,,
ELOVL5,mut,,,,,
ELOVL5,cnv,,,,,
ELOVL6,mut,,,,,
ELOVL6,cnv,,,,,
ELP3,mut,,,,,
ELP3,cnv,,,,,
ELP4,mut,,,,,
ELP4,cnv,,,,,
ELTD1,mut,,,,,
ELTD1,cnv,,,,,
EMCN,mut,,,,,
EMCN,cnv,,,,,
EMILIN1,mut,,,,,
EMILIN1,cnv,,,,,
EML3,mut,,,,,
EML3,cnv,,,,,
EML4,mut,,,,,
EML4,cnv,,,,,
EMX1,mut,,,,,
EMX1,cnv,,,,,
EMX2,mut,,,,,
EMX2,cnv,,,,,
EN1,mut,,,,,
EN1,cnv,,,,,
EN2,mut,,,,,
EN2,cnv,,,,,
ENAH,mut,,,,,
ENAH,cnv,,,,,
ENAM,mut,,,,,
ENAM,cnv,,,,,
ENC1,mut,,,,,
ENC1,cnv,,,,,
ENDOD1,mut,,,,,
ENDOD1,cnv,,,,,
ENG,mut,,,,,
ENG,cnv,,,,,
ENO1,mut,,,,,
ENO1,cnv,,,,,
ENOPH1,mut,,,,,
ENOPH1,cnv,,,,,
ENPEP,mut,,,,,
ENPEP,cnv,,,,,
ENPP1,mut,,,,,
ENPP1,cnv,,,,,
ENPP2,mut,,,,,
ENPP2,cnv,,,,,
ENPP3,mut,,,,,
ENPP3,cnv,,,,,
ENPP4,mut,,,,,
ENPP4,cnv,,,,,
ENPP5,mut,,,,,
ENPP5,cnv,,,,,
ENPP6,mut,,,,,
ENPP6,cnv,,,,,
ENTPD1,mut,,,,,
ENTPD1,cnv,,,,,
ENTPD2,mut,,,,,
ENTPD2,cnv,,,,,
ENTPD3,mut,,,,,
ENTPD3,cnv,,,,,
ENTPD4,mut,,,,,
ENTPD4,cnv,,,,,
ENTPD7,mut,,,,,
ENTPD7,cnv,,,,,
ENTPD8,mut,,,,,
ENTPD8,cnv,,,,,
ENY2,mut,,,,,
ENY2,cnv,,,,,
EOMES,mut,,,,,
EOMES,cnv,,,,,
EP300,mut,,,,,
EP300,cnv,,,,,
EPAS1,mut,,,,,
EPAS1,cnv,,,,,
EPB41,mut,,,,,
EPB41,cnv,,,,,
EPB41L2,mut,,,,,
EPB41L2,cnv,,,,,
EPB41L4A,mut,,,,,
EPB41L4A,cnv,,,,,
EPB41L4B,mut,,,,,
EPB41L4B,cnv,,,,,
EPB41L5,mut,,,,,
EPB41L5,cnv,,,,,
EPC1,mut,,,,,
EPC1,cnv,,,,,
EPC2,mut,,,,,
EPC2,cnv,,,,,
EPCAM,mut,,,,,
EPCAM,cnv,,,,,
EPDR1,mut,,,,,
EPDR1,cnv,,,,,
EPHA1,mut,,,,,
EPHA1,cnv,,,,,
EPHA10,mut,,,,,
EPHA10,cnv,,,,,
EPHA2,mut,,,,,
EPHA2,cnv,,,,,
EPHA3,mut,,,,,
EPHA3,cnv,,,,,
EPHA4,mut,,,,,
EPHA4,cnv,,,,,
EPHA5,mut,,,,,
EPHA5,cnv,,,,,
EPHA6,mut,,,,,
EPHA6,cnv,,,,,
EPHA7,mut,,,,,
EPHA7,cnv,,,,,
EPHA8,mut,,,,,
EPHA8,cnv,,,,,
EPHB1,mut,,,,,
EPHB1,cnv,,,,,
EPHB2,mut,,,,,
EPHB2,cnv,,,,,
EPHB3,mut,,,,,
EPHB3,cnv,,,,,
EPHB4,mut,,,,,
EPHB4,cnv,,,,,
EPHB6,mut,,,,,
EPHB6,cnv,,,,,
EPHX1,mut,,,,,
EPHX1,cnv,,,,,
EPHX2,mut,,,,,
EPHX2,cnv,,,,,
EPHX4,mut,,,,,
EPHX4,cnv,,,,,
EPM2A,mut,,,,,
EPM2A,cnv,,,,,
EPM2AIP1,mut,,,,,
EPM2AIP1,cnv,,,,,
EPPK1,mut,,,,,
EPPK1,cnv,,,,,
EPRS,mut,,,,,
EPRS,cnv,,,,,
EPS15,mut,,,,,
EPS15,cnv,,,,,
EPS8L2,mut,,,,,
EPS8L2,cnv,,,,,
EPS8L3,mut,,,,,
EPS8L3,cnv,,,,,
EPT1,mut,,,,,
EPT1,cnv,,,,,
ERAP1,mut,,,,,
ERAP1,cnv,,,,,
ERAP2,mut,,,,,
ERAP2,cnv,,,,,
ERBB2,mut,,,,,
ERBB2,cnv,,,,,
ERBB2IP,mut,,,,,
ERBB2IP,cnv,,,,,
ERBB3,mut,,,,,
ERBB3,cnv,,,,,
ERBB4,mut,,,,,
ERBB4,cnv,,,,,
ERC2,mut,,,,,
ERC2,cnv,,,,,
ERCC2,mut,,,,,
ERCC2,cnv,,,,,
ERCC3,mut,,,,,
ERCC3,cnv,,,,,
ERCC6,mut,,,,,
ERCC6,cnv,,,,,
ERCC8,mut,,,,,
ERCC8,cnv,,,,,
ERF,mut,,,,,
ERF,cnv,,,,,
ERG,mut,,,,,
ERG,cnv,,,,,
ERGIC1,mut,,,,,
ERGIC1,cnv,,,,,
ERI1,mut,,,,,
ERI1,cnv,,,,,
ERICH1,mut,,,,,
ERICH1,cnv,,,,,
ERLEC1,mut,,,,,
ERLEC1,cnv,,,,,
ERLIN2,mut,,,,,
ERLIN2,cnv,,,,,
ERMAP,mut,,,,,
ERMAP,cnv,,,,,
ERMN,mut,,,,,
ERMN,cnv,,,,,
ERMP1,mut,,,,,
ERMP1,cnv,,,,,
ERO1LB,mut,,,,,
ERO1LB,cnv,,,,,
ERP44,mut,,,,,
ERP44,cnv,,,,,
ERRFI1,mut,,,,,
ERRFI1,cnv,,,,,
ESCO2,mut,,,,,
ESCO2,cnv,,,,,
ESM1,mut,,,,,
ESM1,cnv,,,,,
ESPN,mut,,,,,
ESPN,cnv,,,,,
ESPNL,mut,,,,,
ESPNL,cnv,,,,,
ESR1,mut,,,,,
ESR1,cnv,,,,,
ESRP1,mut,,,,,
ESRP1,cnv,,,,,
ESRRA,mut,,,,,
ESRRA,cnv,,,,,
ESRRG,mut,,,,,
ESRRG,cnv,,,,,
ESYT2,mut,,,,,
ESYT2,cnv,,,,,
ESYT3,mut,,,,,
ESYT3,cnv,,,,,
ETAA1,mut,,,,,
ETAA1,cnv,,,,,
ETF1,mut,,,,,
ETF1,cnv,,,,,
ETFDH,mut,,,,,
ETFDH,cnv,,,,,
ETNK2,mut,,,,,
ETNK2,cnv,,,,,
ETV1,mut,,,,,
ETV1,cnv,,,,,
ETV3,mut,,,,,
ETV3,cnv,,,,,
ETV3L,mut,,,,,
ETV3L,cnv,,,,,
ETV5,mut,,,,,
ETV5,cnv,,,,,
ETV6,mut,,,,,
ETV6,cnv,,,,,
EVC,mut,,,,,
EVC,cnv,,,,,
EVC2,mut,,,,,
EVC2,cnv,,,,,
EVI5,mut,,,,,
EVI5,cnv,,,,,
EVX1,mut,,,,,
EVX1,cnv,,,,,
EVX2,mut,,,,,
EVX2,cnv,,,,,
EWSR1,mut,,,,,
EWSR1,cnv,,,,,
EXD3,mut,,,,,
EXD3,cnv,,,,,
EXO1,mut,,,,,
EXO1,cnv,,,,,
EXOC1,mut,,,,,
EXOC1,cnv,,,,,
EXOC2,mut,,,,,
EXOC2,cnv,,,,,
EXOC3,mut,,,,,
EXOC3,cnv,,,,,
EXOC4,mut,,,,,
EXOC4,cnv,,,,,
EXOC6,mut,,,,,
EXOC6,cnv,,,,,
EXOC6B,mut,,,,,
EXOC6B,cnv,,,,,
EXOC8,mut,,,,,
EXOC8,cnv,,,,,
EXOG,mut,,,,,
EXOG,cnv,,,,,
EXOSC1,mut,,,,,
EXOSC1,cnv,,,,,
EXOSC10,mut,,,,,
EXOSC10,cnv,,,,,
EXOSC4,mut,,,,,
EXOSC4,cnv,,,,,
EXOSC7,mut,,,,,
EXOSC7,cnv,,,,,
EXOSC9,mut,,,,,
EXOSC9,cnv,,,,,
EXPH5,mut,,,,,
EXPH5,cnv,,,,,
EXT1,mut,,,,,
EXT1,cnv,,,,,
EXT2,mut,,,,,
EXT2,cnv,,,,,
EXTL1,mut,,,,,
EXTL1,cnv,,,,,
EXTL2,mut,,,,,
EXTL2,cnv,,,,,
EXTL3,mut,,,,,
EXTL3,cnv,,,,,
EYA1,mut,,,,,
EYA1,cnv,,,,,
EYA3,mut,,,,,
EYA3,cnv,,,,,
EYA4,mut,,,,,
EYA4,cnv,,,,,
EYS,mut,,,,,
EYS,cnv,,,,,
EZH2,mut,,,,,
EZH2,cnv,,,,,
F11,mut,,,,,
F11,cnv,,,,,
F12,mut,,,,,
F12,cnv,,,,,
F13A1,mut,,,,,
F13A1,cnv,,,,,
F13B,mut,,,,,
F13B,cnv,,,,,
F2,mut,,,,,
F2,cnv,,,,,
F2R,mut,,,,,
F2R,cnv,,,,,
F2RL1,mut,,,,,
F2RL1,cnv,,,,,
F2RL2,mut,,,,,
F2RL2,cnv,,,,,
F3,mut,,,,,
F3,cnv,,,,,
F5,mut,,,,,
F5,cnv,,,,,
FAAH,mut,,,,,
FAAH,cnv,,,,,
FABP3,mut,,,,,
FABP3,cnv,,,,,
FABP4,mut,,,,,
FABP4,cnv,,,,,
FABP6,mut,,,,,
FABP6,cnv,,,,,
FABP7,mut,,,,,
FABP7,cnv,,,,,
FADD,mut,,,,,
FADD,cnv,,,,,
FADS1,mut,,,,,
FADS1,cnv,,,,,
FADS2,mut,,,,,
FADS2,cnv,,,,,
FADS3,mut,,,,,
FADS3,cnv,,,,,
FAF1,mut,,,,,
FAF1,cnv,,,,,
FAF2,mut,,,,,
FAF2,cnv,,,,,
FAHD2A,mut,,,,,
FAHD2A,cnv,,,,,
FAHD2B,mut,,,,,
FAHD2B,cnv,,,,,
FAIM3,mut,,,,,
FAIM3,cnv,,,,,
FAM102A,mut,,,,,
FAM102A,cnv,,,,,
FAM102B,mut,,,,,
FAM102B,cnv,,,,,
FAM105A,mut,,,,,
FAM105A,cnv,,,,,
FAM105B,mut,,,,,
FAM105B,cnv,,,,,
FAM107A,mut,,,,,
FAM107A,cnv,,,,,
FAM107B,mut,,,,,
FAM107B,cnv,,,,,
FAM110B,mut,,,,,
FAM110B,cnv,,,,,
FAM110C,mut,,,,,
FAM110C,cnv,,,,,
FAM111A,mut,,,,,
FAM111A,cnv,,,,,
FAM111B,mut,,,,,
FAM111B,cnv,,,,,
FAM115C,mut,,,,,
FAM115C,cnv,,,,,
FAM117B,mut,,,,,
FAM117B,cnv,,,,,
FAM120A,mut,,,,,
FAM120A,cnv,,,,,
FAM120AOS,mut,,,,,
FAM120AOS,cnv,,,,,
FAM120B,mut,,,,,
FAM120B,cnv,,,,,
FAM122A,mut,,,,,
FAM122A,cnv,,,,,
FAM124B,mut,,,,,
FAM124B,cnv,,,,,
FAM126B,mut,,,,,
FAM126B,cnv,,,,,
FAM129A,mut,,,,,
FAM129A,cnv,,,,,
FAM129B,mut,,,,,
FAM129B,cnv,,,,,
FAM131B,mut,,,,,
FAM131B,cnv,,,,,
FAM131C,mut,,,,,
FAM131C,cnv,,,,,
FAM132A,mut,,,,,
FAM132A,cnv,,,,,
FAM134A,mut,,,,,
FAM134A,cnv,,,,,
FAM134B,mut,,,,,
FAM134B,cnv,,,,,
FAM135A,mut,,,,,
FAM135A,cnv,,,,,
FAM135B,mut,,,,,
FAM135B,cnv,,,,,
FAM13A,mut,,,,,
FAM13A,cnv,,,,,
FAM13B,mut,,,,,
FAM13B,cnv,,,,,
FAM13C,mut,,,,,
FAM13C,cnv,,,,,
FAM149A,mut,,,,,
FAM149A,cnv,,,,,
FAM151A,mut,,,,,
FAM151A,cnv,,,,,
FAM151B,mut,,,,,
FAM151B,cnv,,,,,
FAM153A,mut,,,,,
FAM153A,cnv,,,,,
FAM154A,mut,,,,,
FAM154A,cnv,,,,,
FAM160A2,mut,,,,,
FAM160A2,cnv,,,,,
FAM160B1,mut,,,,,
FAM160B1,cnv,,,,,
FAM160B2,mut,,,,,
FAM160B2,cnv,,,,,
FAM161A,mut,,,,,
FAM161A,cnv,,,,,
FAM162A,mut,,,,,
FAM162A,cnv,,,,,
FAM163A,mut,,,,,
FAM163A,cnv,,,,,
FAM166A,mut,,,,,
FAM166A,cnv,,,,,
FAM166B,mut,,,,,
FAM166B,cnv,,,,,
FAM167B,mut,,,,,
FAM167B,cnv,,,,,
FAM168B,mut,,,,,
FAM168B,cnv,,,,,
FAM169A,mut,,,,,
FAM169A,cnv,,,,,
FAM170A,mut,,,,,
FAM170A,cnv,,,,,
FAM171A1,mut,,,,,
FAM171A1,cnv,,,,,
FAM171B,mut,,,,,
FAM171B,cnv,,,,,
FAM172A,mut,,,,,
FAM172A,cnv,,,,,
FAM173B,mut,,,,,
FAM173B,cnv,,,,,
FAM174A,mut,,,,,
FAM174A,cnv,,,,,
FAM175A,mut,,,,,
FAM175A,cnv,,,,,
FAM177B,mut,,,,,
FAM177B,cnv,,,,,
FAM178A,mut,,,,,
FAM178A,cnv,,,,,
FAM178B,mut,,,,,
FAM178B,cnv,,,,,
FAM179A,mut,,,,,
FAM179A,cnv,,,,,
FAM180A,mut,,,,,
FAM180A,cnv,,,,,
FAM181B,mut,,,,,
FAM181B,cnv,,,,,
FAM184A,mut,,,,,
FAM184A,cnv,,,,,
FAM188A,mut,,,,,
FAM188A,cnv,,,,,
FAM188B,mut,,,,,
FAM188B,cnv,,,,,
FAM189B,mut,,,,,
FAM189B,cnv,,,,,
FAM193A,mut,,,,,
FAM193A,cnv,,,,,
FAM193B,mut,,,,,
FAM193B,cnv,,,,,
FAM194A,mut,,,,,
FAM194A,cnv,,,,,
FAM196A,mut,,,,,
FAM196A,cnv,,,,,
FAM198B,mut,,,,,
FAM198B,cnv,,,,,
FAM20B,mut,,,,,
FAM20B,cnv,,,,,
FAM20C,mut,,,,,
FAM20C,cnv,,,,,
FAM21B,mut,,,,,
FAM21B,cnv,,,,,
FAM21C,mut,,,,,
FAM21C,cnv,,,,,
FAM24A,mut,,,,,
FAM24A,cnv,,,,,
FAM24B,mut,,,,,
FAM24B,cnv,,,,,
FAM26D,mut,,,,,
FAM26D,cnv,,,,,
FAM26E,mut,,,,,
FAM26E,cnv,,,,,
FAM26F,mut,,,,,
FAM26F,cnv,,,,,
FAM35A,mut,,,,,
FAM35A,cnv,,,,,
FAM3C,mut,,,,,
FAM3C,cnv,,,,,
FAM3D,mut,,,,,
FAM3D,cnv,,,,,
FAM43A,mut,,,,,
FAM43A,cnv,,,,,
FAM45A,mut,,,,,
FAM45A,cnv,,,,,
FAM46A,mut,,,,,
FAM46A,cnv,,,,,
FAM46B,mut,,,,,
FAM46B,cnv,,,,,
FAM46C,mut,,,,,
FAM46C,cnv,,,,,
FAM49A,mut,,,,,
FAM49A,cnv,,,,,
FAM49B,mut,,,,,
FAM49B,cnv,,,,,
FAM50B,mut,,,,,
FAM50B,cnv,,,,,
FAM53A,mut,,,,,
FAM53A,cnv,,,,,
FAM53B,mut,,,,,
FAM53B,cnv,,,,,
FAM63A,mut,,,,,
FAM63A,cnv,,,,,
FAM65B,mut,,,,,
FAM65B,cnv,,,,,
FAM69A,mut,,,,,
FAM69A,cnv,,,,,
FAM69B,mut,,,,,
FAM69B,cnv,,,,,
FAM71A,mut,,,,,
FAM71A,cnv,,,,,
FAM71B,mut,,,,,
FAM71B,cnv,,,,,
FAM71F2,mut,,,,,
FAM71F2,cnv,,,,,
FAM72A,mut,,,,,
FAM72A,cnv,,,,,
FAM73A,mut,,,,,
FAM73A,cnv,,,,,
FAM73B,mut,,,,,
FAM73B,cnv,,,,,
FAM76B,mut,,,,,
FAM76B,cnv,,,,,
FAM78A,mut,,,,,
FAM78A,cnv,,,,,
FAM78B,mut,,,,,
FAM78B,cnv,,,,,
FAM81B,mut,,,,,
FAM81B,cnv,,,,,
FAM83A,mut,,,,,
FAM83A,cnv,,,,,
FAM83B,mut,,,,,
FAM83B,cnv,,,,,
FAM83H,mut,,,,,
FAM83H,cnv,,,,,
FAM84A,mut,,,,,
FAM84A,cnv,,,,,
FAM89A,mut,,,,,
FAM89A,cnv,,,,,
FAM89B,mut,,,,,
FAM89B,cnv,,,,,
FAM8A1,mut,,,,,
FAM8A1,cnv,,,,,
FAM91A1,mut,,,,,
FAM91A1,cnv,,,,,
FAM92A1,mut,,,,,
FAM92A1,cnv,,,,,
FAM98A,mut,,,,,
FAM98A,cnv,,,,,
FANCA,mut,,,,,
FANCA,cnv,,,,,
FANCC,mut,,,,,
FANCC,cnv,,,,,
FANCD2,mut,,,,,
FANCD2,cnv,,,,,
FANCE,mut,,,,,
FANCE,cnv,,,,,
FANCF,mut,,,,,
FANCF,cnv,,,,,
FANCG,mut,,,,,
FANCG,cnv,,,,,
FANK1,mut,,,,,
FANK1,cnv,,,,,
FAP,mut,,,,,
FAP,cnv,,,,,
FARP2,mut,,,,,
FARP2,cnv,,,,,
FARS2,mut,,,,,
FARS2,cnv,,,,,
FARSB,mut,,,,,
FARSB,cnv,,,,,
FASLG,mut,,,,,
FASLG,cnv,,,,,
FASTK,mut,,,,,
FASTK,cnv,,,,,
FASTKD1,mut,,,,,
FASTKD1,cnv,,,,,
FASTKD2,mut,,,,,
FASTKD2,cnv,,,,,
FASTKD3,mut,,,,,
FASTKD3,cnv,,,,,
FAT1,mut,,,,,
FAT1,cnv,,,,,
FAT2,mut,,,,,
FAT2,cnv,,,,,
FAT3,mut,,,,,
FAT3,cnv,,,,,
FAT4,mut,,,,,
FAT4,cnv,,,,,
FBLIM1,mut,,,,,
FBLIM1,cnv,,,,,
FBLN2,mut,,,,,
FBLN2,cnv,,,,,
FBLN7,mut,,,,,
FBLN7,cnv,,,,,
FBN2,mut,,,,,
FBN2,cnv,,,,,
FBP1,mut,,,,,
FBP1,cnv,,,,,
FBP2,mut,,,,,
FBP2,cnv,,,,,
FBXL13,mut,,,,,
FBXL13,cnv,,,,,
FBXL15,mut,,,,,
FBXL15,cnv,,,,,
FBXL17,mut,,,,,
FBXL17,cnv,,,,,
FBXL18,mut,,,,,
FBXL18,cnv,,,,,
FBXL2,mut,,,,,
FBXL2,cnv,,,,,
FBXL4,mut,,,,,
FBXL4,cnv,,,,,
FBXL5,mut,,,,,
FBXL5,cnv,,,,,
FBXL6,mut,,,,,
FBXL6,cnv,,,,,
FBXL7,mut,,,,,
FBXL7,cnv,,,,,
FBXO10,mut,,,,,
FBXO10,cnv,,,,,
FBXO11,mut,,,,,
FBXO11,cnv,,,,,
FBXO16,mut,,,,,
FBXO16,cnv,,,,,
FBXO18,mut,,,,,
FBXO18,cnv,,,,,
FBXO2,mut,,,,,
FBXO2,cnv,,,,,
FBXO24,mut,,,,,
FBXO24,cnv,,,,,
FBXO28,mut,,,,,
FBXO28,cnv,,,,,
FBXO3,mut,,,,,
FBXO3,cnv,,,,,
FBXO30,mut,,,,,
FBXO30,cnv,,,,,
FBXO32,mut,,,,,
FBXO32,cnv,,,,,
FBXO36,mut,,,,,
FBXO36,cnv,,,,,
FBXO38,mut,,,,,
FBXO38,cnv,,,,,
FBXO4,mut,,,,,
FBXO4,cnv,,,,,
FBXO40,mut,,,,,
FBXO40,cnv,,,,,
FBXO41,mut,,,,,
FBXO41,cnv,,,,,
FBXO42,mut,,,,,
FBXO42,cnv,,,,,
FBXO43,mut,,,,,
FBXO43,cnv,,,,,
FBXO45,mut,,,,,
FBXO45,cnv,,,,,
FBXO5,mut,,,,,
FBXO5,cnv,,,,,
FBXO6,mut,,,,,
FBXO6,cnv,,,,,
FBXO9,mut,,,,,
FBXO9,cnv,,,,,
FBXW11,mut,,,,,
FBXW11,cnv,,,,,
FBXW12,mut,,,,,
FBXW12,cnv,,,,,
FBXW2,mut,,,,,
FBXW2,cnv,,,,,
FBXW5,mut,,,,,
FBXW5,cnv,,,,,
FBXW7,mut,,,,,
FBXW7,cnv,,,,,
FCAMR,mut,,,,,
FCAMR,cnv,,,,,
FCER1A,mut,,,,,
FCER1A,cnv,,,,,
FCGR1A,mut,,,,,
FCGR1A,cnv,,,,,
FCGR2A,mut,,,,,
FCGR2A,cnv,,,,,
FCHO2,mut,,,,,
FCHO2,cnv,,,,,
FCHSD1,mut,,,,,
FCHSD1,cnv,,,,,
FCHSD2,mut,,,,,
FCHSD2,cnv,,,,,
FCN1,mut,,,,,
FCN1,cnv,,,,,
FCRL1,mut,,,,,
FCRL1,cnv,,,,,
FCRL2,mut,,,,,
FCRL2,cnv,,,,,
FCRL3,mut,,,,,
FCRL3,cnv,,,,,
FCRL4,mut,,,,,
FCRL4,cnv,,,,,
FCRL5,mut,,,,,
FCRL5,cnv,,,,,
FCRL6,mut,,,,,
FCRL6,cnv,,,,,
FCRLA,mut,,,,,
FCRLA,cnv,,,,,
FCRLB,mut,,,,,
FCRLB,cnv,,,,,
FDFT1,mut,,,,,
FDFT1,cnv,,,,,
FDPS,mut,,,,,
FDPS,cnv,,,,,
FDX1,mut,,,,,
FDX1,cnv,,,,,
FDXACB1,mut,,,,,
FDXACB1,cnv,,,,,
FEM1C,mut,,,,,
FEM1C,cnv,,,,,
FEN1,mut,,,,,
FEN1,cnv,,,,,
FER,mut,,,,,
FER,cnv,,,,,
FER1L6,mut,,,,,
FER1L6,cnv,,,,,
FERD3L,mut,,,,,
FERD3L,cnv,,,,,
FERMT3,mut,,,,,
FERMT3,cnv,,,,,
FETUB,mut,,,,,
FETUB,cnv,,,,,
FEV,mut,,,,,
FEV,cnv,,,,,
FEZ2,mut,,,,,
FEZ2,cnv,,,,,
FEZF1,mut,,,,,
FEZF1,cnv,,,,,
FEZF2,mut,,,,,
